"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"3","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","12,27"
"4","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","12,32"
"5","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","12,60"
"6","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","12,07"
"7","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","12,21"
"0","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","2,74"
"1","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","1,27"
"2","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","2,19"
"3","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","2,73"
"4","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","2,74"
"5","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","2,71"
"6","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","2,74"
"7","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Mbyte","1,20"
"0","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"1","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"2","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"3","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"4","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"5","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"6","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"7","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0"
"0","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","86,38"
"1","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","85,76"
"2","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","86,02"
"3","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","85,97"
"4","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","86,01"
"5","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","85,89"
"6","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","85,79"
"7","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","85,93"
"0","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"1","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"2","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"3","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"4","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"5","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"6","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"7","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"0","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"1","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"2","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"3","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"4","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"5","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"6","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"7","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","40"
"0","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"1","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"2","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"3","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"4","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"5","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"6","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"7","18284","python.exe","127.0.0.1","gemv_splitk","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
