"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"5","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","72,20"
"6","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","72,18"
"7","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","72,18"
"0","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"1","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"2","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"3","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"4","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"5","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"6","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"7","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"0","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"1","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"2","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"3","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"4","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"5","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"6","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"7","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","48"
"0","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"1","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"2","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"3","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"4","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"5","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"6","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"7","34028","python.exe","127.0.0.1","gemv_swiglu","1","7","(128, 1, 1)","(2752, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
