"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"3","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"3","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","128"
"3","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","55"
"3","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","13,06"
"3","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,38"
"3","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","15,73"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,27"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","31,74"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","4,81"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","128"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","55"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","13,06"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,38"
"4","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","15,73"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,40"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","306,30"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","5,62"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","128"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","55"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","13,06"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,37"
"5","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","15,72"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,31"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","33,41"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","4,91"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","128"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","55"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","13,06"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,38"
"6","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","15,73"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,27"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","4,76"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","128"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","55"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","13,06"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,38"
"7","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","15,73"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,27"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","4,76"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","128"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","55"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","13,06"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,38"
"8","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","15,72"
"9","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,71"
"9","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","493,82"
"9","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","6,68"
"9","3688","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_decode_small(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int)","1","7","(128, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
